ignore	id	layer	type	porosity
81x81 uint16	'B14_sp13'	7	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	7	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	7	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	7	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	7	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	7	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	7	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	7	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	7	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	7	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	7	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	7	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	7	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	7	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	7	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	7	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	7	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	7	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	7	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	7	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	7	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	7	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	7	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	7	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	7	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	7	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	7	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	7	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	7	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	7	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	7	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	8	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	8	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	8	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	8	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	8	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	8	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	8	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	8	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	8	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	8	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	8	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	8	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	8	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	8	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	8	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	8	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	8	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	8	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	8	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	8	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	8	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	8	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	8	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	8	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	8	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	8	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	8	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	8	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	8	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	8	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	8	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	8	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	8	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	8	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	8	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	8	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	8	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	8	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	8	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	8	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	8	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	8	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	8	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	8	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	8	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	8	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	8	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	8	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	8	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	8	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	8	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	8	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	8	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	8	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	8	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	8	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	8	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	8	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	8	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	8	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	8	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	8	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	8	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	8	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	8	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	9	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	9	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	9	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	9	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	9	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	9	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	9	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	9	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	9	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	9	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	9	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	9	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	9	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	9	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	9	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	9	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	9	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	9	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	9	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	9	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	9	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	9	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	9	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	9	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	9	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	9	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	9	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	9	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	9	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	9	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	9	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	9	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	9	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	9	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	9	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	9	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	9	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	9	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	9	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	9	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	9	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	9	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	9	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	9	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	9	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	9	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	9	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	9	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	9	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	9	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	9	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	9	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	9	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	9	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	9	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	9	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	9	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	9	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	9	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	9	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	9	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	9	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	9	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	9	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	9	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	9	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	9	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	9	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	9	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	9	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	9	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	10	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	10	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	10	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	10	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	10	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	10	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	10	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	10	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	10	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	10	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	10	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	10	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	10	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	10	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	10	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	10	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	10	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	10	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	10	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	10	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	10	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	10	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	10	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	10	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	10	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	10	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	10	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	10	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	10	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	10	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	10	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	10	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	10	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	10	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	10	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	10	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	10	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	10	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	10	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	10	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	10	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	10	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	10	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	10	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	10	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	10	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	10	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	10	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	10	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	10	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	10	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	10	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	10	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	10	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	10	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	10	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	10	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	10	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	10	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	10	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	10	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	10	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	10	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	10	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	10	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B10_sp1'	11	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	11	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	11	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	11	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	11	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	11	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	11	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	11	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	11	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	11	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	11	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	11	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	11	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	11	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	11	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	11	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	11	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	11	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	11	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	11	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	11	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	11	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	11	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	11	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	11	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	11	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	11	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	11	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	11	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	11	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	11	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	11	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	11	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	11	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	11	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	11	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	11	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	11	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	11	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	11	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	11	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	11	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	11	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	11	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	11	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	11	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	11	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	11	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	11	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	11	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	11	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	11	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	11	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	11	"Lack of fusion"	6.90000000000000
81x81 uint16	'B16_20mi_sp1'	11	"Keyhole porosity"	0.390000000000000
81x81 uint16	'B16_20mi_sp2'	11	"Residual porosity"	0.0100000000000000
81x81 uint16	'B16_20mi_sp3'	11	"Keyhole porosity"	4.47000000000000
81x81 uint16	'B16_20mi_sp4'	11	"Keyhole porosity"	2.55000000000000
81x81 uint16	'B16_20mi_sp5'	11	"Keyhole porosity"	2.34000000000000
81x81 uint16	'B17_40mi_sp1'	11	"Keyhole porosity"	0.140000000000000
81x81 uint16	'B17_40mi_sp2'	11	"Lack of fusion"	0.760000000000000
81x81 uint16	'B17_40mi_sp3'	11	"Keyhole porosity"	5.12000000000000
81x81 uint16	'B17_40mi_sp4'	11	"Keyhole porosity"	2.77000000000000
81x81 uint16	'B17_40mi_sp5'	11	"Keyhole porosity"	3.31000000000000
81x81 uint16	'B17_40mi_sp6'	11	"Keyhole porosity"	3.50000000000000
81x81 uint16	'B17_80mi_sp1'	11	"Lack of fusion"	5.61000000000000
81x81 uint16	'B17_80mi_sp2'	11	"Lack of fusion"	11.7000000000000
81x81 uint16	'B17_80mi_sp3'	11	"Keyhole porosity"	6.79000000000000
81x81 uint16	'B17_80mi_sp4'	11	"Keyhole porosity"	2.19000000000000
81x81 uint16	'B17_80mi_sp5'	11	"Keyhole porosity"	4.50000000000000
81x81 uint16	'B17_80mi_sp6'	11	"Keyhole porosity"	3.19000000000000
81x81 uint16	'B10_sp1'	12	"Lack of fusion"	0.310000000000000
81x81 uint16	'B10_sp10'	12	"Lack of fusion"	0.190000000000000
81x81 uint16	'B10_sp11'	12	"Lack of fusion"	0.630000000000000
81x81 uint16	'B10_sp12'	12	"Lack of fusion"	1.27000000000000
81x81 uint16	'B10_sp13'	12	"Keyhole porosity"	0.440000000000000
81x81 uint16	'B10_sp14'	12	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp15'	12	"Residual porosity"	0.00500000000000000
81x81 uint16	'B10_sp16'	12	"Residual porosity"	0.0200000000000000
81x81 uint16	'B10_sp17'	12	"Lack of fusion"	0.100000000000000
81x81 uint16	'B10_sp18'	12	"Lack of fusion"	0.140000000000000
81x81 uint16	'B10_sp2'	12	"Lack of fusion"	1.41000000000000
81x81 uint16	'B10_sp3'	12	"Lack of fusion"	5.48000000000000
81x81 uint16	'B10_sp4'	12	"Lack of fusion"	7.97000000000000
81x81 uint16	'B10_sp5'	12	"Lack of fusion"	11.6000000000000
81x81 uint16	'B10_sp6'	12	"Lack of fusion"	14.2000000000000
81x81 uint16	'B10_sp7'	12	"Keyhole porosity"	0.0300000000000000
81x81 uint16	'B10_sp8'	12	"Residual porosity"	0.0100000000000000
81x81 uint16	'B10_sp9'	12	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp1'	12	"Lack of fusion"	0.780000000000000
81x81 uint16	'B11_sp10'	12	"Lack of fusion"	0.440000000000000
81x81 uint16	'B11_sp11'	12	"Lack of fusion"	1.67000000000000
81x81 uint16	'B11_sp12'	12	"Lack of fusion"	4.51000000000000
81x81 uint16	'B11_sp13'	12	"Keyhole porosity"	0.300000000000000
81x81 uint16	'B11_sp14'	12	"Residual porosity"	0.00500000000000000
81x81 uint16	'B11_sp15'	12	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp16'	12	"Lack of fusion"	0.0400000000000000
81x81 uint16	'B11_sp17'	12	"Lack of fusion"	0.120000000000000
81x81 uint16	'B11_sp18'	12	"Lack of fusion"	0.260000000000000
81x81 uint16	'B11_sp2'	12	"Lack of fusion"	5.95000000000000
81x81 uint16	'B11_sp3'	12	"Lack of fusion"	14.3000000000000
81x81 uint16	'B11_sp4'	12	"Lack of fusion"	19.4000000000000
81x81 uint16	'B11_sp5'	12	"Lack of fusion"	27.3000000000000
81x81 uint16	'B11_sp6'	12	"Lack of fusion"	32.1000000000000
81x81 uint16	'B11_sp7'	12	"Keyhole porosity"	0.0200000000000000
81x81 uint16	'B11_sp8'	12	"Residual porosity"	0.0100000000000000
81x81 uint16	'B11_sp9'	12	"Lack of fusion"	0.0900000000000000
81x81 uint16	'B14_sp1'	12	"Lack of fusion"	16.5000000000000
81x81 uint16	'B14_sp10'	12	"Lack of fusion"	12.1000000000000
81x81 uint16	'B14_sp11'	12	"Lack of fusion"	18.8000000000000
81x81 uint16	'B14_sp12'	12	"Lack of fusion"	25.6000000000000
81x81 uint16	'B14_sp13'	12	"Keyhole porosity"	0.350000000000000
81x81 uint16	'B14_sp14'	12	"Residual porosity"	0.0100000000000000
81x81 uint16	'B14_sp15'	12	"Residual porosity"	0.0300000000000000
81x81 uint16	'B14_sp16'	12	"Lack of fusion"	0.0600000000000000
81x81 uint16	'B14_sp17'	12	"Lack of fusion"	0.390000000000000
81x81 uint16	'B14_sp18'	12	"Lack of fusion"	2.53000000000000
81x81 uint16	'B14_sp2'	12	"Lack of fusion"	26.8000000000000
81x81 uint16	'B14_sp3'	12	"Lack of fusion"	35.1000000000000
81x81 uint16	'B14_sp4'	12	"Lack of fusion"	45.4000000000000
81x81 uint16	'B14_sp5'	12	"Lack of fusion"	50
81x81 uint16	'B14_sp6'	12	"Lack of fusion"	50
81x81 uint16	'B14_sp7'	12	"Keyhole porosity"	0.110000000000000
81x81 uint16	'B14_sp8'	12	"Lack of fusion"	0.310000000000000
81x81 uint16	'B14_sp9'	12	"Lack of fusion"	6.90000000000000
